Date,VZ_Close_Last,T_Close_Last
2022-07-05,51.42,21.17
2022-07-01,51.64,21.31
2022-06-30,50.75,20.96
2022-06-29,50.94,20.95
2022-06-28,50.46,20.61
2022-06-27,50.96,20.78
2022-06-24,50.96,20.99
2022-06-23,52.09,20.61
2022-06-22,50.79,20.32
2022-06-21,50.65,19.96
2022-06-17,49.03,19.38
2022-06-16,48.84,18.96
2022-06-15,49.15,19.44
2022-06-14,49.16,19.45
2022-06-13,49.59,19.76
2022-06-10,50.82,20.69
2022-06-09,50.94,20.88
2022-06-08,51.55,21.05
2022-06-07,51.65,21.14
2022-06-06,51.24,20.94
2022-06-03,50.81,20.9
2022-06-02,51.29,21.19
2022-06-01,51.4,21.22
2022-05-31,51.29,21.29
2022-05-27,51.4,21.29
2022-05-26,50.99,21.32
2022-05-25,51.24,21.3
2022-05-24,50.68,21.16
2022-05-23,49.67,20.74
2022-05-20,49.53,20.4
2022-05-19,49.1,20.21
2022-05-18,48.89,20.23
2022-05-17,48.94,20.57
2022-05-16,49.04,20.28
2022-05-13,48.18,19.84
2022-05-12,48.06,19.72
2022-05-11,47.88,19.43
2022-05-10,48.13,19.36
2022-05-09,48.62,19.55
2022-05-06,48.27,20.03
2022-05-05,47.84,19.95
2022-05-04,48.37,19.95
2022-05-03,47.17,19.33
2022-05-02,46.23,19.12
2022-04-29,46.3,18.86
2022-04-28,48.4,19.42
2022-04-27,48.46,19.07
2022-04-26,49.41,19.3
2022-04-25,50.28,19.51
2022-04-22,51.91,19.52
2022-04-21,55.01,20.21
2022-04-20,54.41,19.43
2022-04-19,53.75,19.49
2022-04-18,53.39,19.46
2022-04-14,53.83,19.54
2022-04-13,54.14,19.42
2022-04-12,53.67,19.56
2022-04-11,53.9,19.63
2022-04-08,53.53,18.89
2022-04-07,52.67,18.57
2022-04-06,53.2,18.8
2022-04-05,52.78,18.69
2022-04-04,52.46,18.92
2022-04-01,52.12,18.76
2022-03-31,50.94,18.49
2022-03-30,51.61,18.89
2022-03-29,51.25,18.77
2022-03-28,51.17,18.68
2022-03-25,51.28,18.66
2022-03-24,51.0,18.26
2022-03-23,50.97,18.16
2022-03-22,51.0,18.16
2022-03-21,51.1,18.12
2022-03-18,50.8,18.17
2022-03-17,52.36,18.15
2022-03-16,52.49,18.15
2022-03-15,52.76,18.07
2022-03-14,52.5,17.91
2022-03-11,53.04,18.15
2022-03-10,53.23,18.15
2022-03-09,53.08,18.2
2022-03-08,53.25,18.0
2022-03-07,54.68,18.44
2022-03-04,55.11,18.68
2022-03-03,54.66,18.71
2022-03-02,54.14,18.64
2022-03-01,53.61,18.41
2022-02-28,53.67,18.54
2022-02-25,54.12,18.71
2022-02-24,52.59,18.18
2022-02-23,53.41,18.4
2022-02-22,53.9,18.58
2022-02-18,53.83,18.68
2022-02-17,53.58,18.59
2022-02-16,53.4,18.73
2022-02-15,53.36,19.05
2022-02-14,53.27,18.82
2022-02-11,53.32,18.88
2022-02-10,53.04,18.98
2022-02-09,53.5,19.17
2022-02-08,52.82,18.73
2022-02-07,53.0,18.73
2022-02-04,53.31,18.84
2022-02-03,53.79,19.22
2022-02-02,53.8,19.2
2022-02-01,53.2,19.11
2022-01-31,53.23,19.95
2022-01-28,52.9,19.73
2022-01-27,51.19,18.87
2022-01-26,51.02,18.98
2022-01-25,52.9,20.72
2022-01-24,52.96,20.61
2022-01-21,53.16,20.82
2022-01-20,53.4,21.14
2022-01-19,53.5,21.35
2022-01-18,53.43,21.37
2022-01-14,53.28,21.27
2022-01-13,53.52,20.97
2022-01-12,53.45,20.7
2022-01-11,53.59,20.61
2022-01-10,53.87,20.71
2022-01-07,54.24,20.57
2022-01-06,53.76,20.43
2022-01-05,54.02,20.51
2022-01-04,53.47,20.06
2022-01-03,52.44,19.9
2021-12-31,51.96,19.25
2021-12-30,52.25,19.39
2021-12-29,52.36,19.28
2021-12-28,52.72,19.42
2021-12-27,52.68,19.39
2021-12-23,52.68,19.46
2021-12-22,52.77,19.39
2021-12-21,52.78,19.15
2021-12-20,53.09,18.93
2021-12-17,53.17,18.61
2021-12-16,52.75,18.55
2021-12-15,50.55,17.35
2021-12-14,50.65,17.44
2021-12-13,50.28,17.56
2021-12-10,50.19,17.87
2021-12-09,50.16,17.95
2021-12-08,50.49,18.13
2021-12-07,50.79,18.06
2021-12-06,51.07,18.22
2021-12-03,51.42,18.36
2021-12-02,50.73,18.04
2021-12-01,49.77,17.4
2021-11-30,50.27,17.86
2021-11-29,51.66,18.69
2021-11-26,51.8,18.95
2021-11-24,51.66,19.15
2021-11-23,51.75,19.38
2021-11-22,51.54,19.33
2021-11-19,50.86,18.88
2021-11-18,51.24,19.09
2021-11-17,51.73,19.3
2021-11-16,52.06,19.3
2021-11-15,52.4,19.41
2021-11-12,52.34,19.52
2021-11-11,52.45,19.5
2021-11-10,52.6,19.52
2021-11-09,52.24,19.34
2021-11-08,52.33,19.47
2021-11-05,52.24,19.64
2021-11-04,51.85,19.41
2021-11-03,52.94,19.7
2021-11-02,52.57,19.74
2021-11-01,52.95,19.85
2021-10-29,52.99,19.77
2021-10-28,52.8,19.99
2021-10-27,52.63,19.61
2021-10-26,53.08,19.85
2021-10-25,52.58,20.06
2021-10-22,52.93,19.95
2021-10-21,53.39,20.16
2021-10-20,53.61,20.28
2021-10-19,52.35,20.02
2021-10-18,51.91,19.82
2021-10-15,52.27,20.11
2021-10-14,51.92,20.05
2021-10-13,51.35,19.8
2021-10-12,51.33,19.9
2021-10-11,52.18,20.37
2021-10-08,53.24,20.95
2021-10-07,53.9,21.2
2021-10-06,54.53,21.37
2021-10-05,54.51,21.4
2021-10-04,54.5,21.32
2021-10-01,54.3,21.25
2021-09-30,54.01,21.14
2021-09-29,54.38,21.44
2021-09-28,54.16,21.32
2021-09-27,54.47,21.44
2021-09-24,54.37,21.23
2021-09-23,54.42,21.28
2021-09-22,54.06,21.14
2021-09-21,54.03,21.1
2021-09-20,54.26,21.29
2021-09-17,54.28,21.54
2021-09-16,54.43,21.6
2021-09-15,54.57,21.57
2021-09-14,54.41,21.39
2021-09-13,54.62,21.53
2021-09-10,54.23,21.27
2021-09-09,54.44,21.46
2021-09-08,54.91,21.6
2021-09-07,54.82,21.46
2021-09-03,55.43,21.57
2021-09-02,55.29,21.63
2021-09-01,54.94,21.28
2021-08-31,55.0,21.46
2021-08-30,54.77,21.31
2021-08-27,54.77,21.23
2021-08-26,54.6,21.14
2021-08-25,54.93,21.46
2021-08-24,55.01,21.48
2021-08-23,55.42,21.53
2021-08-20,55.52,21.57
2021-08-19,55.37,21.54
2021-08-18,55.47,21.78
2021-08-17,56.18,22.06
2021-08-16,55.98,22.07
2021-08-13,55.87,22.06
2021-08-12,55.64,21.93
2021-08-11,55.57,22.04
2021-08-10,55.48,21.98
2021-08-09,55.12,21.79
2021-08-06,55.22,21.88
2021-08-05,55.3,21.86
2021-08-04,55.37,21.79
2021-08-03,55.73,22.06
2021-08-02,55.76,22.0
2021-07-30,55.78,21.95
2021-07-29,55.98,22.14
2021-07-28,55.72,21.92
2021-07-27,56.2,22.07
2021-07-26,55.78,22.05
2021-07-23,55.88,22.03
2021-07-22,55.95,21.92
2021-07-21,55.95,21.83
2021-07-20,55.58,21.84
2021-07-19,55.84,21.75
2021-07-16,56.46,22.18
2021-07-15,56.55,22.25
2021-07-14,56.32,22.11
2021-07-13,56.09,22.12
2021-07-12,56.15,22.29
2021-07-09,56.07,22.26
2021-07-08,55.68,22.05
2021-07-07,56.53,22.64
2021-07-06,56.41,22.71
2021-07-02,56.44,22.87
2021-07-01,56.29,22.78
2021-06-30,56.03,22.52
2021-06-29,55.84,22.43
2021-06-28,56.18,22.52
2021-06-25,56.38,22.61
2021-06-24,56.37,22.53
2021-06-23,56.07,22.42
2021-06-22,56.37,22.52
2021-06-21,56.39,22.64
2021-06-18,55.82,22.42
2021-06-17,56.53,22.49
2021-06-16,56.64,22.74
2021-06-15,57.29,22.91
2021-06-14,57.18,22.76
2021-06-11,57.33,22.94
2021-06-10,57.34,22.83
2021-06-09,57.05,22.7
2021-06-08,57.15,22.68
2021-06-07,57.2,22.76
2021-06-04,57.3,22.9
2021-06-03,56.98,22.87
2021-06-02,56.65,23.17
2021-06-01,56.38,22.94
2021-05-28,56.49,23.03
2021-05-27,56.29,23.25
2021-05-26,56.36,23.12
2021-05-25,56.48,23.1
2021-05-24,56.98,23.28
2021-05-21,56.91,23.48
2021-05-20,56.79,23.19
2021-05-19,56.92,22.66
2021-05-18,57.18,23.12
2021-05-17,57.94,24.55
2021-05-14,58.69,25.23
2021-05-13,58.81,25.2
2021-05-12,58.41,25.02
2021-05-11,58.54,25.24
2021-05-10,59.52,25.53
2021-05-07,58.72,25.17
2021-05-06,59.29,25.36
2021-05-05,58.69,25.06
2021-05-04,58.6,25.06
2021-05-03,57.92,24.65
2021-04-30,57.79,24.58
2021-04-29,57.32,24.52
2021-04-28,56.43,24.23
2021-04-27,56.32,24.08
2021-04-26,56.94,24.19
2021-04-23,57.3,24.57
2021-04-22,57.28,24.54
2021-04-21,58.14,23.56
2021-04-20,58.39,23.39
2021-04-19,58.39,23.47
2021-04-16,58.28,23.44
2021-04-15,57.7,23.28
2021-04-14,57.7,23.26
2021-04-13,57.62,23.19
2021-04-12,57.54,23.44
2021-04-09,57.49,23.51
2021-04-08,57.6,23.48
2021-04-07,59.0,24.2
2021-04-06,59.11,24.24
2021-04-05,58.87,24.03
2021-04-01,58.3,23.84
2021-03-31,58.15,23.69
2021-03-30,58.59,24.05
2021-03-29,58.83,23.91
2021-03-26,58.18,23.72
2021-03-25,57.38,23.54
2021-03-24,57.01,23.47
2021-03-23,56.91,23.48
2021-03-22,56.59,23.47
2021-03-19,56.24,23.29
2021-03-18,56.31,23.48
2021-03-17,55.75,23.59
2021-03-16,55.64,23.47
2021-03-15,55.64,23.42
2021-03-12,55.63,23.33
2021-03-11,55.51,23.12
2021-03-10,57.08,23.47
2021-03-09,56.2,23.19
2021-03-08,56.79,23.47
2021-03-05,56.0,23.18
2021-03-04,54.8,22.63
